fiber_no_support,poly_MonthlyCharges_service_adoption_score,total_charge_percentile,TotalCharges,MonthlyCharges,fiber_no_security,is_early_customer,has_fiber,charge_per_month,uses_electronic,paperless_no_auto,is_veteran_customer,is_loyal_customer,poly_service_adoption_score_charge_per_service,no_internet,is_low_charger,senior_month_to_month,service_adoption_pct,has_partner,has_auto_pay,is_one_year,Partner,young_family,service_adoption_score,PaperlessBilling,TechSupport,senior_alone,revenue_efficiency,has_family,trend_switch_carrier,OnlineSecurity,charge_above_median,SeniorCitizen,is_senior,has_dependents,is_single_service,Dependents,security_bundle,Churn_binary
1,300.75,0.4259548487860287,1064.65,100.25,0,1,1,96.78636363636365,1,1,0,0,75.1875,0,0,0,0.5,1,0,0,1,1,3,1,0,0,1.0609367214748382,1,60.41,1,1,0,0,1,0,1,1,1
0,0.0,0.3727104926877751,835.15,20.65,0,0,0,19.88452380952381,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0.9852533474901197,0,60.41,0,0,0,0,0,1,0,0,0
0,170.4,0.6096123810876047,2151.6,85.2,0,0,1,76.84285714285714,0,0,0,0,56.800000000000004,0,0,0,0.3333333333333333,1,1,0,1,1,2,1,1,0,0.9349091857130442,1,60.41,0,1,0,0,1,0,1,1,0
1,299.4,0.8689478915234985,5515.45,99.8,0,0,1,96.76228070175438,0,0,0,1,74.85,0,0,0,0.5,1,1,1,1,1,3,1,0,0,0.986698987441411,1,60.41,0,1,0,0,1,0,1,1,0
0,0.0,0.1218230867528042,112.75,20.7,0,1,0,16.107142857142858,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0.90055910543131,0,60.41,0,0,0,0,0,1,0,0,0
1,0.0,0.1818117279568366,229.55,74.4,1,1,1,57.3875,1,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1.0238626226583407,0,60.41,0,1,0,0,0,1,0,0,1
0,50.7,0.2339911969331251,350.35,50.7,0,1,0,43.79375,0,0,0,0,25.35,0,0,0,0.16666666666666666,1,0,0,1,1,1,0,0,0,0.9844057319471762,1,60.41,1,0,0,0,1,1,1,1,0
0,0.0,0.06531307681385773,62.9,20.85,0,1,0,12.58,0,0,0,0,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,0.745260663507109,1,60.41,0,0,0,0,1,1,1,0,0
0,266.85,0.6910407496805339,3027.65,88.95,0,0,1,89.0485294117647,1,1,0,0,66.7125,0,0,0,0.5,0,0,0,0,0,3,1,1,0,1.0310930236518128,0,60.41,1,1,0,0,0,0,0,1,0
1,78.05,0.6084055090160443,2135.5,78.05,0,0,1,76.26785714285714,1,1,0,0,39.025,0,0,1,0.16666666666666666,0,0,0,0,0,1,1,0,1,1.0128773685583514,0,60.41,0,1,1,1,0,1,0,1,1
0,0.0,0.5554451228169814,1723.95,23.55,0,0,0,23.615753424657534,0,0,1,1,0.0,1,1,0,0.0,1,1,0,1,1,0,1,0,0,1.0161204762466107,1,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.008377112026125231,19.75,19.75,0,1,0,9.875,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0.9518072289156626,0,60.41,0,0,0,0,0,1,0,0,0
0,225.8,0.7651568933693028,3985.35,56.45,0,0,0,55.35208333333333,1,1,1,1,45.160000000000004,0,0,0,0.6666666666666666,0,0,1,0,0,4,1,0,1,0.9941131717781463,0,60.41,1,0,1,1,0,0,0,2,0
1,85.95,0.4587533721425529,1215.65,85.95,1,0,1,86.83214285714287,1,1,0,0,42.975,0,0,0,0.16666666666666666,0,0,0,0,0,1,1,0,0,1.0870031743193096,0,60.41,0,1,0,0,0,1,0,0,0
0,293.0,0.5222206446116712,1502.65,58.6,0,0,0,57.79423076923077,0,0,0,0,48.833333333333336,0,0,0,0.8333333333333334,1,1,0,1,1,5,1,0,0,1.0250000000000001,1,60.41,1,0,0,0,1,0,1,3,1
0,50.55,0.7106346727246912,3260.1,50.55,0,0,0,47.942647058823525,0,0,1,1,25.275,0,0,0,0.16666666666666666,0,1,0,0,0,1,0,1,0,0.9622917189367888,0,60.41,0,0,0,0,0,1,0,0,0
0,35.45,0.03194661365895215,35.45,35.45,0,1,0,17.725,1,1,0,0,17.725,0,1,0,0.16666666666666666,0,0,0,0,0,1,1,0,0,0.9725651577503429,0,60.41,0,0,0,0,0,1,0,0,1
0,0.0,0.09711770552321454,81.25,44.35,0,1,0,27.083333333333332,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.9057971014492754,0,60.41,0,0,0,0,0,1,0,0,1
0,0.0,0.45279000425954846,1188.2,25.7,0,0,0,27.004545454545454,0,0,0,0,0.0,1,1,0,0.0,0,1,0,0,0,0,1,0,0,1.0742247536389116,0,60.41,0,0,0,0,0,1,0,0,0
1,75.0,0.5646741445406787,1778.5,75.0,0,0,1,74.10416666666667,0,0,0,0,37.5,0,0,0,0.16666666666666666,0,1,0,0,0,1,1,0,0,1.0304171494785632,0,60.41,1,1,0,0,0,1,0,1,0
0,0.0,0.4736617918500639,1277.75,20.2,0,0,0,19.657692307692308,0,0,1,1,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,0.9875946823311177,1,60.41,0,0,0,0,1,1,1,0,0
0,0.0,0.44895641062047426,1170.55,19.6,0,0,0,20.181896551724137,0,1,0,1,0.0,1,1,0,0.0,0,0,0,0,1,0,1,0,0,1.0468163119298872,1,60.41,0,0,0,0,1,1,1,0,0
1,0.0,0.07652988783188983,70.45,70.45,1,1,1,35.225,0,1,0,0,0.0,0,0,1,0.0,1,0,0,1,0,0,1,0,0,0.9860041987403779,1,60.41,0,1,1,1,0,1,0,0,1
0,528.3,0.925883856311231,6425.65,88.05,0,0,0,88.02260273972603,0,0,1,1,75.47142857142856,0,0,0,1.0,1,1,0,1,0,6,1,1,0,1.0134135570766174,1,60.41,1,1,1,1,1,0,1,3,0
0,213.45000000000002,0.3028538974868664,563.65,71.15,0,1,0,62.62777777777777,1,0,0,0,53.362500000000004,0,0,0,0.5,0,0,0,0,0,3,0,1,0,0.9885128025254295,0,60.41,1,1,0,0,0,0,0,1,1
1,303.15,0.8999006105352833,5971.25,101.05,0,0,1,96.31048387096774,0,0,1,1,75.7875,0,0,0,0.5,1,1,0,1,1,3,1,0,0,0.9685647318351027,1,60.41,0,1,0,0,0,0,0,1,0
1,168.6,0.8556013062615363,5289.05,84.3,0,0,1,81.37,0,0,1,1,56.199999999999996,0,0,0,0.3333333333333333,0,1,1,0,0,2,1,0,0,0.9801434342685594,0,60.41,1,1,0,0,0,0,0,2,0
0,0.0,0.5614084906999858,1756.2,23.95,0,0,0,24.391666666666666,0,0,1,1,0.0,1,1,0,0.0,1,1,0,1,0,0,0,0,0,1.0321784360398483,1,60.41,0,0,1,1,0,1,0,0,0
0,396.2,0.9251739315632543,6416.7,99.05,0,0,1,97.22272727272727,0,0,1,1,79.24,0,0,0,0.6666666666666666,1,1,0,1,1,4,1,1,0,0.9964980393679388,1,60.41,1,1,0,0,1,0,1,2,0
0,0.0,0.06431918216669033,61.35,19.6,0,1,0,15.3375,0,0,0,0,0.0,1,1,0,0.0,0,0,1,0,0,0,0,0,0,1.0259197324414715,0,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.044938236546926025,45.65,45.65,0,1,0,22.825,1,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.9785637727759914,0,60.41,0,0,0,0,0,1,0,0,1
0,193.5,0.5871077665767429,1929.95,64.5,0,0,0,62.25645161290323,0,0,0,0,48.375,0,0,0,0.5,0,1,1,0,1,3,0,0,0,0.9968750000000001,1,60.41,0,0,0,0,1,0,1,2,0
0,278.0,0.42780065313076815,1071.4,69.5,0,0,0,66.9625,0,1,0,0,55.6,0,0,0,0.6666666666666666,1,0,0,1,1,4,1,1,0,1.0267369429803546,1,60.41,0,0,0,0,1,0,1,2,0
0,205.64999999999998,0.3030668749112594,564.35,68.55,0,1,0,62.705555555555556,1,1,0,0,51.412499999999994,0,0,0,0.5,1,0,0,1,1,3,1,1,0,1.0272115034583182,1,60.41,0,0,0,0,1,0,1,0,0
1,190.0,0.32656538406928864,655.5,95.0,1,1,1,81.9375,0,0,0,0,63.333333333333336,0,0,0,0.3333333333333333,0,0,0,0,0,2,0,0,0,0.9842342342342343,0,60.41,0,1,0,0,0,0,0,0,1
1,540.75,0.9866534147380378,7930.55,108.15,0,0,1,111.69788732394366,0,0,1,1,90.12500000000001,0,0,0,0.8333333333333334,1,1,1,1,1,5,1,0,0,1.0474212507429175,1,60.41,1,1,0,0,1,0,1,3,0
0,516.5999999999999,0.85091580292489,5215.25,86.1,0,0,0,82.78174603174604,1,0,1,1,73.8,0,0,0,1.0,1,0,0,1,1,6,0,1,0,0.976784911597243,1,60.41,1,1,0,0,1,0,1,3,0
0,0.0,0.1223200340763879,113.5,19.7,0,1,0,16.214285714285715,0,0,0,0,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,0.9521812080536913,1,60.41,0,0,0,0,1,1,1,0,0
1,80.9,0.445548771830186,1152.8,80.9,1,0,1,76.85333333333332,0,0,0,0,40.45,0,0,0,0.16666666666666666,1,1,0,1,1,1,1,0,0,1.0169371912491176,1,60.41,0,1,0,0,1,1,1,0,0
1,84.15,0.5726253017180178,1821.95,84.15,1,0,1,79.21521739130435,0,0,0,0,42.075,0,0,0,0.16666666666666666,0,1,0,0,0,1,1,0,0,0.9836149651784267,0,60.41,0,1,0,0,0,1,0,0,0
0,0.0,0.25770268351554737,419.9,20.15,0,0,0,18.256521739130434,0,0,0,0,0.0,1,1,0,0.0,1,0,1,1,1,0,0,0,0,0.9450821516993023,1,60.41,0,0,0,0,1,1,1,0,0
0,192.75,0.41629987221354536,1024.0,64.25,0,0,0,60.23529411764706,0,0,0,0,48.1875,0,0,0,0.5,1,0,0,1,1,3,0,0,0,0.9951409135082604,1,60.41,1,0,0,0,1,0,1,2,0
0,0.0,0.1923896067016896,251.6,25.7,0,1,0,22.87272727272727,0,0,0,0,0.0,1,1,0,0.0,0,1,0,0,0,0,0,0,0,0.9751937984496124,0,60.41,0,0,0,0,0,1,0,0,0
0,112.0,0.3542524492403805,764.55,56.0,0,0,0,54.61071428571428,1,1,0,0,37.333333333333336,0,0,0,0.3333333333333333,0,0,0,0,1,2,1,0,0,1.0487654320987654,1,60.41,1,0,0,0,1,0,1,2,0
1,82.4,0.5359931847224194,1592.35,82.4,0,0,1,75.82619047619048,1,0,0,0,41.2,0,0,0,0.16666666666666666,1,0,0,1,1,1,0,0,0,0.9656458459672528,1,60.41,1,1,0,0,0,1,0,1,1
1,0.0,0.13190401817407355,135.2,69.7,1,1,1,45.06666666666666,1,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.9629629629629628,0,60.41,0,0,0,0,0,1,0,0,0
0,295.6,0.7628851341757774,3958.25,73.9,0,0,0,73.30092592592592,0,0,0,1,59.120000000000005,0,0,0,0.6666666666666666,0,1,0,0,0,4,1,1,0,1.0103504607295095,0,60.41,0,1,0,0,0,0,0,2,0
0,0.0,0.1837285247763737,233.9,20.6,0,1,0,19.491666666666667,0,0,0,0,0.0,1,1,0,0.0,1,0,1,1,1,0,0,0,0,1.0276801405975395,1,60.41,0,0,0,0,1,1,1,0,0
0,0.0,0.49140991054948174,1363.45,19.9,0,0,0,19.477857142857143,0,0,1,1,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,0.9922494723819228,1,60.41,0,0,0,0,0,1,0,0,0
1,0.0,0.20275450802214964,273.0,70.9,1,1,1,54.6,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,1,0,0,0.9592410400562191,0,60.41,0,1,0,0,0,1,0,0,1
0,534.3,0.9158029248899616,6254.45,89.05,0,0,0,85.67739726027396,0,0,1,1,76.32857142857142,0,0,0,1.0,1,1,0,1,1,6,1,1,0,0.975337616567383,1,60.41,1,1,0,0,0,0,0,3,0
0,135.89999999999998,0.6594490983955701,2651.2,45.3,0,0,0,44.93559322033898,1,1,0,1,33.974999999999994,0,0,1,0.5,1,0,0,1,0,3,1,0,0,1.0086744787703548,1,60.41,0,0,1,1,0,0,0,2,1
0,0.0,0.2217804912679256,321.4,20.4,0,0,0,18.905882352941177,1,0,0,0,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,0.9816737935247404,1,60.41,0,0,0,0,1,1,1,0,0
0,252.75,0.7319324151639927,3539.25,84.25,0,0,1,80.4375,0,0,0,0,63.1875,0,0,0,0.5,1,1,1,1,1,3,1,1,0,0.9766816143497757,1,60.41,1,1,0,0,0,0,0,2,0
0,417.6,0.18813005821382933,242.8,104.4,0,1,1,80.93333333333334,1,1,0,0,83.52000000000001,0,0,0,0.6666666666666666,1,0,0,1,1,4,1,1,0,1.1572926596758817,1,60.41,0,1,0,0,0,0,0,1,1
0,409.75,0.45137015476359504,1181.75,81.95,0,0,0,78.78333333333333,0,0,0,0,68.29166666666667,0,0,0,0.8333333333333334,1,0,0,1,1,5,0,1,0,1.029130018287904,1,60.41,0,1,0,0,0,0,0,2,0
1,284.54999999999995,0.8391310521084765,5000.2,94.85,0,0,1,92.59629629629629,0,0,0,1,71.13749999999999,0,0,0,0.5,1,1,1,1,1,3,1,0,0,0.9944610733783475,1,60.41,0,1,0,0,0,0,0,1,1
0,0.0,0.32599744427090727,654.55,20.55,0,0,0,19.834848484848482,0,0,0,0,0.0,1,1,0,0.0,0,1,1,0,0,0,0,0,0,0.9938505921651988,0,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.35837001277864544,780.2,24.7,0,0,0,22.291428571428572,1,0,0,0,0.0,1,1,0,0.0,1,0,0,1,1,0,0,0,0,0.9279257849666985,1,60.41,0,0,0,0,0,1,0,0,0
1,0.0,0.4438449524350419,1145.7,74.45,1,0,1,71.60625,0,1,0,0,0.0,0,0,1,0.0,0,0,0,0,0,0,1,0,1,1.0250055915902483,0,60.41,0,1,1,1,0,1,0,0,1
1,76.45,0.2851767712622462,503.6,76.45,0,1,1,62.95,0,0,0,0,38.225,0,0,1,0.16666666666666666,0,1,0,0,0,1,0,0,1,0.9392893779725824,0,60.41,1,1,1,1,0,1,0,1,1
1,421.4,0.5317336362345592,1559.25,105.35,0,0,1,97.453125,0,0,0,0,84.28,0,0,0,0.6666666666666666,1,1,0,1,1,4,1,0,0,0.9860869565217392,1,60.41,0,1,0,0,1,0,1,2,0
0,0.0,0.4667045293198921,1252.0,20.55,0,0,0,20.193548387096776,0,0,1,1,0.0,1,1,0,0.0,1,1,1,1,1,0,1,0,0,0.9979673986688454,1,60.41,0,0,0,0,0,1,0,0,0
0,29.95,0.02896492971744995,29.95,29.95,0,1,0,14.975,0,0,0,0,14.975,0,1,0,0.16666666666666666,0,1,0,0,0,1,0,0,0,0.9676898222940226,0,60.41,0,0,0,0,0,1,0,1,1
0,0.0,0.04344739457617493,45.3,45.3,0,1,0,22.65,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.978401727861771,0,60.41,0,0,0,0,0,1,0,0,0
1,84.5,0.3284111884140281,662.65,84.5,1,1,1,73.62777777777778,0,0,0,0,42.25,0,0,0,0.16666666666666666,0,1,0,0,0,1,0,0,0,0.9788035450516986,0,60.41,0,1,0,0,0,1,0,0,1
0,299.0,0.6410620474229731,2453.3,74.75,0,0,0,72.15588235294118,0,0,0,0,59.8,0,0,0,0.6666666666666666,1,1,1,1,1,4,0,0,0,0.9941444635801845,1,60.41,1,1,0,0,1,0,1,2,0
1,158.5,0.43646173505608404,1111.65,79.25,0,0,1,79.40357142857144,1,1,0,0,52.833333333333336,0,0,0,0.3333333333333333,0,0,0,0,0,2,1,0,0,1.0779636363636365,0,60.41,0,1,0,0,0,0,0,2,1
0,0.0,0.024847366179185006,24.8,24.8,0,1,0,12.4,1,1,0,0,0.0,0,1,0,0.0,1,0,0,1,1,0,1,0,0,0.9612403100775194,1,60.41,0,0,0,0,0,1,0,0,1
0,51.8,0.4158739173647593,1023.85,51.8,0,0,0,48.75476190476191,0,1,0,0,25.9,0,0,0,0.16666666666666666,0,0,0,0,0,1,1,0,0,0.9873191899710704,0,60.41,0,0,0,0,0,1,0,1,0
0,30.4,0.09754366037200057,82.15,30.4,0,1,0,20.5375,1,0,0,0,15.2,0,1,0,0.16666666666666666,0,0,0,0,0,1,0,1,0,0.8909978308026032,0,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.18912395286099673,244.8,19.65,0,0,0,17.485714285714288,1,0,0,0,0.0,1,1,0,0.0,0,0,1,0,0,0,0,0,0,0.9545720413335934,0,60.41,0,0,0,0,0,1,0,0,0
0,56.6,0.6331108902456339,2379.1,56.6,0,0,0,58.02682926829268,0,0,0,0,28.3,0,0,0,0.16666666666666666,1,1,0,1,1,1,0,0,0,1.05037527593819,1,60.41,0,0,0,0,0,1,0,1,0
0,215.70000000000002,0.7033934402953287,3173.35,71.9,0,0,0,72.12159090909091,0,0,0,0,53.925000000000004,0,0,0,0.5,1,1,1,1,1,3,1,1,0,1.0260775374268438,1,60.41,1,1,0,0,1,0,1,1,0
1,273.0,0.2936248757631691,531.0,91.0,0,1,1,75.85714285714286,1,1,0,0,68.25,0,0,0,0.5,1,0,0,1,1,3,1,0,0,0.9707495429616088,1,60.41,0,1,0,0,0,0,0,2,1
0,0.0,0.49339769984381654,1375.4,19.75,0,0,0,19.64857142857143,0,0,1,1,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,1.0085426214482127,1,60.41,0,0,0,0,1,1,1,0,0
1,548.5,0.9924747976714469,8129.3,109.7,0,0,1,111.36027397260274,0,0,1,1,91.41666666666667,0,0,0,0.8333333333333334,1,1,0,1,1,5,0,0,0,1.0291034762133833,1,60.41,1,1,0,0,1,0,1,3,0
0,0.0,0.4539258838563112,1192.7,19.3,0,0,0,19.878333333333334,0,0,0,1,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,1.0465034658243397,1,60.41,0,0,0,0,1,1,1,0,0
0,386.2,0.58384211273605,1901.65,96.55,0,0,1,90.5547619047619,1,1,0,0,77.24,0,0,0,0.6666666666666666,1,0,0,1,1,4,1,1,0,0.9842908902691512,1,60.41,1,1,0,0,0,0,0,2,0
0,0.0,0.3098111600170382,587.4,24.1,0,0,0,23.496,0,0,0,0,0.0,1,1,0,0.0,1,1,0,1,1,0,1,0,0,1.0138073869520192,1,60.41,0,0,0,0,1,1,1,0,0
0,556.75,0.930427374698282,6519.75,111.35,0,0,1,108.6625,1,1,0,1,92.79166666666667,0,0,0,0.8333333333333334,0,0,0,0,0,5,1,1,0,0.9922534300259488,0,60.41,0,1,0,0,0,0,0,2,0
0,561.25,0.990061053528326,8041.65,112.25,0,0,1,110.15958904109588,0,0,1,1,93.54166666666666,0,0,0,0.8333333333333334,1,1,0,1,1,5,1,1,0,0.9948843251268094,1,60.41,0,1,0,0,1,0,1,2,0
0,0.0,0.02122674996450376,20.75,20.75,0,1,0,10.375,0,0,0,0,0.0,1,1,0,0.0,0,0,0,0,1,0,0,0,0,0.9540229885057471,1,60.41,0,0,0,0,1,1,1,0,0
0,407.6,0.6627857447110607,2681.15,101.9,0,0,1,95.75535714285715,0,0,0,0,81.52000000000001,0,0,0,0.6666666666666666,1,1,1,1,1,4,1,1,0,0.9741488936525814,1,60.41,1,1,0,0,0,0,0,1,0
0,160.1,0.43674570495527476,1112.3,80.05,0,0,1,74.15333333333334,0,0,0,0,53.36666666666667,0,0,0,0.3333333333333333,0,1,0,0,0,2,1,1,0,0.991619862708389,0,60.41,0,1,0,0,0,0,0,1,0
1,422.2,0.969757205736192,7405.5,105.55,0,0,1,102.85416666666667,1,0,1,1,84.44,0,0,0,0.6666666666666666,1,0,0,1,1,4,0,0,0,0.988052114395501,1,60.41,1,1,0,0,1,0,1,2,0
1,78.3,0.4192815561550476,1033.95,78.3,1,0,1,73.85357142857143,0,0,0,0,39.15,0,0,0,0.16666666666666666,0,1,0,0,1,1,1,0,0,1.0147708312886448,1,60.41,0,1,0,0,1,1,1,0,0
1,0.0,0.6833735624023853,2958.95,68.85,1,0,1,65.75444444444445,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0.9764222544878565,0,60.41,0,0,0,0,0,1,0,0,0
0,159.9,0.6632116995598466,2684.85,79.95,0,0,1,78.96617647058824,0,0,0,0,53.300000000000004,0,0,0,0.3333333333333333,0,1,1,0,0,2,1,1,0,1.0172390929584936,0,60.41,0,1,0,0,0,0,0,1,0
0,277.25,0.7807752378247905,4179.2,55.45,0,0,0,57.249315068493146,0,0,1,1,46.208333333333336,0,0,0,0.8333333333333334,1,1,0,1,1,5,1,1,0,1.046526769169129,1,60.41,1,0,0,0,1,0,1,3,0
1,79.9,0.09441999148090302,79.9,79.9,1,1,1,39.95,1,0,0,0,39.95,0,0,0,0.16666666666666666,0,0,0,0,0,1,0,0,0,0.9876390605686032,0,60.41,0,1,0,0,0,1,0,0,1
0,533.0,0.5878176913247196,1934.45,106.6,0,0,1,96.7225,1,1,0,0,88.83333333333333,0,0,0,0.8333333333333334,0,0,0,0,0,5,1,1,0,0.9546239636794316,0,60.41,1,1,0,0,0,0,0,2,1
0,512.25,0.9368166974300725,6654.1,102.45,0,0,1,102.37076923076924,0,0,1,1,85.375,0,0,0,0.8333333333333334,1,1,1,1,1,5,1,1,0,1.0146848028302176,1,60.41,0,1,0,0,0,0,0,2,0
0,0.0,0.09967343461593071,84.5,46.0,0,1,0,28.166666666666668,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0,1,0,0,0.9086021505376344,0,60.41,0,0,0,0,0,1,0,0,1
0,0.0,0.026693170523924465,25.25,25.25,0,1,0,12.625,1,0,0,0,0.0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0.9619047619047619,0,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.43915944909839555,1124.2,19.75,0,0,0,18.13225806451613,0,0,1,1,0.0,1,1,0,0.0,0,0,0,0,1,0,0,0,0,0.9323657474600872,1,60.41,0,0,0,0,1,1,1,0,0
0,0.0,0.2963225898054806,540.05,20.0,0,0,0,18.001666666666665,1,0,0,0,0.0,1,1,0,0.0,1,0,1,1,1,0,0,0,0,0.9295180722891565,1,60.41,0,0,0,0,1,1,1,0,0
1,86.8,0.5922192247621753,1975.85,86.8,1,0,1,82.32708333333333,1,0,0,0,43.4,0,0,1,0.16666666666666666,1,0,0,1,0,1,0,0,0,0.9892109742665466,1,60.41,0,1,1,1,0,1,0,0,0
0,293.75,0.723413318188272,3437.45,58.75,0,0,0,59.266379310344824,0,0,0,1,48.95833333333333,0,0,0,0.8333333333333334,1,1,0,1,1,5,1,0,0,1.0261810582879318,1,60.41,1,0,0,0,0,0,0,3,0
0,181.0,0.7004117563538265,3139.8,45.25,0,0,0,43.01095890410959,0,0,1,1,36.2,0,0,0,0.6666666666666666,1,1,0,1,1,4,0,1,0,0.9634243633016263,1,60.41,1,0,0,0,1,0,1,3,0
0,283.0,0.7501064887121965,3789.2,56.6,0,0,0,56.55522388059701,0,0,1,1,47.16666666666667,0,0,0,0.8333333333333334,1,1,0,1,1,5,1,1,0,1.0140769683669646,1,60.41,1,0,0,0,0,0,0,3,0
0,421.0,0.8581570353542525,5324.5,84.2,0,0,0,80.67424242424242,0,0,1,1,70.16666666666667,0,0,0,0.8333333333333334,1,1,0,1,1,5,1,1,0,0.9726890756302521,1,60.41,0,1,0,0,1,0,1,2,0
1,80.0,0.3194661365895215,624.6,80.0,1,1,1,69.4,0,0,0,0,40.0,0,0,0,0.16666666666666666,0,1,0,0,0,1,1,0,0,0.974414976599064,0,60.41,0,1,0,0,0,1,0,0,0
1,0.0,0.20048274882862416,268.35,70.15,1,1,1,53.67,1,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.9529474431818182,0,60.41,0,0,0,0,0,1,0,0,1
0,0.0,0.5740451512139714,1836.9,24.75,0,0,0,25.512500000000003,0,0,1,1,0.0,1,1,0,0.0,1,1,0,1,1,0,0,0,0,1.044731977818854,1,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.01519238960670169,20.2,20.2,0,1,0,10.1,1,1,0,0,0.0,1,1,0,0.0,1,0,1,1,1,0,1,0,0,0.9528301886792453,1,60.41,0,0,0,0,1,1,1,0,0
0,50.05,0.15731932415163993,179.35,50.05,0,1,0,35.87,0,0,0,0,25.025,0,0,0,0.16666666666666666,1,0,0,1,1,1,0,1,0,0.8914015904572565,1,60.41,0,0,0,0,0,1,0,0,1
0,0.0,0.1750674428510578,219.35,19.35,0,1,0,16.873076923076923,0,0,0,0,0.0,1,1,0,0.0,0,1,1,0,0,0,1,0,0,0.9406089193825042,0,60.41,0,0,0,0,0,1,0,0,0
0,151.8,0.47593355104358936,1288.75,50.6,0,0,0,51.55,0,1,0,0,37.95,0,0,0,0.5,0,0,1,0,0,3,1,0,0,1.0603505018923811,0,60.41,1,0,0,0,0,0,0,1,0
0,405.75,0.6491551895499077,2545.75,81.15,0,0,0,79.5546875,0,1,0,0,67.625,0,0,0,0.8333333333333334,1,0,1,1,1,5,1,1,0,1.0115629904833807,1,60.41,1,1,0,0,1,0,1,2,0
0,55.2,0.059065739031662644,55.2,55.2,0,1,0,27.6,0,0,0,0,27.6,0,0,0,0.16666666666666666,1,0,0,1,1,1,0,0,0,0.9822064056939501,1,60.41,0,0,0,0,0,1,0,0,1
0,179.8,0.6654834587533721,2723.15,89.9,1,0,1,87.84354838709677,0,0,0,0,59.93333333333334,0,0,0,0.3333333333333333,0,1,0,0,0,2,1,1,0,1.009321719792439,0,60.41,0,1,0,0,0,0,0,0,0
0,426.5,0.7739599602442141,4107.25,85.3,0,0,0,85.56770833333333,0,0,0,0,71.08333333333333,0,0,0,0.8333333333333334,1,1,0,1,1,5,1,1,0,1.0242263285204858,1,60.41,1,1,0,0,1,0,1,2,0
0,540.0,0.8864120403237257,5760.65,108.0,0,0,1,104.7390909090909,0,0,0,1,90.0,0,0,0,0.8333333333333334,0,1,0,0,0,5,1,1,0,0.9875964340819475,0,60.41,1,1,0,0,0,0,0,2,0
0,374.0,0.8191111742155331,4747.5,93.5,0,0,1,93.08823529411765,0,0,0,1,74.8,0,0,0,0.6666666666666666,0,1,0,0,0,4,1,1,0,1.0152908468776731,0,60.41,1,1,0,0,0,0,0,2,0
1,169.2,0.10002839698991907,84.6,84.6,0,1,1,42.3,0,1,0,0,56.4,0,0,0,0.3333333333333333,0,0,0,0,0,2,1,0,0,0.9883177570093458,0,60.41,1,1,0,0,0,0,0,1,1
0,0.0,0.5331534857305126,1566.9,20.25,0,0,0,21.464383561643835,0,0,1,1,0.0,1,1,0,0.0,0,1,0,0,0,0,0,0,0,1.073954763536669,0,60.41,0,0,0,0,0,1,0,0,0
0,0.0,0.33948601448246485,702.0,25.15,0,0,0,23.4,1,0,0,0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0.9611829944547137,0,60.41,0,0,0,0,0,1,0,0,0
0,54.4,0.12295896634956695,114.1,54.4,0,1,0,38.03333333333333,0,1,0,0,27.2,0,0,0,0.16666666666666666,0,0,0,0,0,1,1,0,0,1.0391621129326047,0,60.41,0,0,0,0,0,1,0,1,1
0,29.6,0.21226749964503763,299.05,29.6,0,1,0,27.186363636363637,0,1,0,0,14.8,0,1,0,0.16666666666666666,0,0,0,0,0,1,1,1,0,1.006902356902357,0,60.41,0,0,0,0,0,1,0,0,0
1,0.0,0.479696152207866,1305.95,73.15,1,0,1,68.73421052631579,1,1,0,0,0.0,0,0,0,0.0,1,0,0,1,1,0,1,0,0,0.9910829475601427,1,60.41,0,1,0,0,0,1,0,0,0
