customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_binary,charge_per_month,charge_to_monthly_ratio,monthly_charge_percentile,total_charge_percentile,is_high_charger,is_low_charger,charge_above_median,monthly_to_total_ratio,expected_lifetime_value,actual_vs_expected_clv,charge_trend,revenue_efficiency,tenure_squared,tenure_log,is_new_customer,is_early_customer,is_loyal_customer,is_veteran_customer,tenure_bucket,months_remaining_1yr,months_remaining_2yr,contract_age_ratio,service_adoption_score,service_adoption_pct,is_single_service,is_full_service,security_bundle,entertainment_bundle,support_bundle,has_any_security,has_entertainment,services_per_dollar,charge_per_service,is_month_to_month,is_one_year,is_two_year,has_auto_pay,uses_electronic,uses_mailed_check,paperless_no_auto,contract_risk_score,has_fiber,has_dsl,no_internet,fiber_no_security,fiber_no_support,fiber_high_charge,is_senior,has_partner,has_dependents,has_family,senior_alone,young_family,senior_month_to_month,base_risk_score,advanced_risk_score,clv_at_risk,poly_tenure_MonthlyCharges,poly_tenure_service_adoption_score,poly_tenure_base_risk_score,poly_tenure_charge_per_service,poly_MonthlyCharges_service_adoption_score,poly_MonthlyCharges_base_risk_score,poly_MonthlyCharges_charge_per_service,poly_service_adoption_score_base_risk_score,poly_service_adoption_score_charge_per_service,poly_base_risk_score_charge_per_service,macro_gdp_growth,macro_inflation,macro_unemployment,macro_gni_per_capita,trend_churn_intent,trend_switch_carrier,trend_churn_velocity,macro_telecom_sector,macro_stress_index,macro_consumer_pressure
7310-EGVHZ,Male,0,0,0,1,1,No,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.2,20.2,No,0,10.1,0.48792270531400966,0.11529177907141842,0.01519238960670169,0,1,0,0.9528301886792453,484.79999999999995,0.04158089748867847,1.8198198198198199,0.9528301886792453,1,0.6931471805599453,1,1,0,0,1.0,11,23,0.041666666666666664,0,0.0,1,0,0,0,0,0,0,0.0,20.2,1,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7.0,169.67999999999998,20.2,0.0,7.0,20.2,0.0,141.4,408.03999999999996,0.0,0.0,141.4,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
3413-BMNZE,Male,1,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),45.25,45.25,No,0,22.625,0.49453551912568305,0.2918500638932273,0.042879454777793556,0,0,0,0.9783783783783784,1086.0,0.04162833486660534,1.9153439153439153,0.9783783783783784,1,0.6931471805599453,1,1,0,0,1.0,11,23,0.041666666666666664,0,0.0,1,0,0,0,0,0,0,0.0,45.25,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,1,7,8.5,461.55,45.25,0.0,7.0,45.25,0.0,316.75,2047.5625,0.0,0.0,316.75,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
6234-RAAPL,Female,0,1,1,72,1,Yes,Fiber optic,1,1,0,1,1,0,Two year,0,Bank transfer (automatic),99.9,7251.7,No,0,99.33835616438355,0.9942416057693625,0.8700127786454636,0.9636518529035922,1,0,1,0.013774180649964841,2397.6000000000004,3.0233052614024842,0.9956312203912789,1.0080485974033195,5184,4.290459441148391,0,0,1,1,5.0,0,0,3.0,4,0.6666666666666666,0,0,2,1,1,1,1,0.03964321110009911,19.98,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,2.5,299.70000000000005,7192.8,288.0,72.0,1438.56,399.6,99.9,1996.0020000000002,4.0,79.92,19.98,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
6047-YHPVI,Male,0,0,0,5,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.7,316.9,Yes,1,52.81666666666666,0.7559637404580152,0.4831037909981542,0.21972170949879313,0,0,0,0.21925133689839574,1672.8000000000002,0.1893296690166089,1.2951378135645712,0.9067238912732475,25,1.791759469228055,1,1,0,0,1.0,7,19,0.20833333333333334,0,0.0,1,0,0,0,0,0,0,0.0,69.7,1,0,0,0,1,0,1,5,1,0,0,1,1,0,0,0,0,0,0,0,0,8,11.0,920.0400000000002,348.5,0.0,40.0,348.5,0.0,557.6,4858.09,0.0,0.0,557.6,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
6572-ADKRS,Female,0,0,0,46,1,No,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),74.8,3548.3,No,0,75.49574468085106,1.0090143888983678,0.5511855743291211,0.7330682947607554,0,0,1,0.021074578085819737,1795.1999999999998,1.9754481683554173,0.9778321697772091,1.0309431111627638,2116,3.8501476017100584,0,0,0,0,4.0,0,0,1.9166666666666667,1,0.16666666666666666,1,0,1,0,1,1,0,0.013192612137203167,37.4,1,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,5,5.0,448.8,3440.7999999999997,46.0,230.0,1720.3999999999999,74.8,374.0,2797.52,5.0,37.4,187.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5380-WJKOV,Male,0,0,0,34,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,106.35,3549.25,Yes,1,101.40714285714286,0.9532666353320352,0.9436319750106489,0.7332102797103507,1,0,1,0.02995563692697697,2552.3999999999996,1.3900093992323963,1.038501778614773,0.9812961375763777,1156,3.5553480614894135,0,0,0,0,4.0,0,0,1.4166666666666667,4,0.6666666666666666,0,0,2,2,1,1,1,0.037261294829995344,21.27,1,0,0,0,1,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0,0,5,7.5,957.1499999999999,3615.8999999999996,136.0,170.0,723.18,425.4,531.75,2262.0645,20.0,85.08,106.35,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
8168-UQWWF,Female,0,0,0,11,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),97.85,1105.4,Yes,1,92.11666666666667,0.9406058543226687,0.8444554877183018,0.43475791566093996,1,0,1,0.08843998553868401,2348.3999999999996,0.47050310717630045,1.0508322892428852,1.0260361071146797,121,2.4849066497880004,0,1,0,0,2.0,1,13,0.4583333333333333,3,0.5,0,0,1,2,1,1,1,0.030349013657056147,24.4625,1,0,0,1,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,4,5.5,645.8099999999998,1076.35,33.0,44.0,269.0875,293.54999999999995,391.4,2393.655625,12.0,73.38749999999999,97.85,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
8865-TNMNX,Male,0,1,1,10,1,No,DSL,0,1,0,0,0,0,One year,0,Mailed check,49.55,475.7,No,0,43.24545454545454,0.8711656441717792,0.3188981967911401,0.27644469686213263,0,0,0,0.1039437801552339,1189.1999999999998,0.39968072592841547,1.1198890486952948,0.9581067472306143,100,2.3978952727983707,0,1,0,0,2.0,2,14,0.4166666666666667,1,0.16666666666666666,1,0,1,0,0,1,0,0.019782393669634028,24.775,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,1,1,0,1,0,3,3.0,178.37999999999997,495.5,10.0,30.0,247.75,49.55,148.64999999999998,1227.60125,3.0,24.775,74.32499999999999,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
9489-DEDVP,Female,0,1,1,70,1,Yes,DSL,1,1,0,0,1,0,Two year,1,Credit card (automatic),69.2,4872.35,No,0,68.62464788732395,0.9914838630906354,0.4733778219508732,0.8287661507880165,0,0,0,0.01419967783967907,1660.8000000000002,2.931971356360573,0.9939008971648781,1.0056449948400414,4900,4.2626798770413155,0,0,1,1,5.0,0,0,2.9166666666666665,3,0.5,0,0,2,1,0,1,1,0.042735042735042736,17.3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0.0,0.0,4844.0,210.0,0.0,1211.0,207.60000000000002,0.0,1197.16,0.0,51.900000000000006,0.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
9867-JCZSP,Female,0,1,1,17,1,No,No,0,0,0,0,0,0,One year,0,Mailed check,20.75,418.25,No,0,23.23611111111111,1.1168224299065421,0.15760329405083062,0.25670878886837994,0,1,0,0.04949314251639833,498.0,0.8381763527054108,0.856160458452722,1.1823321554770319,289,2.8903717578961645,0,0,0,0,3.0,0,7,0.7083333333333334,0,0.0,1,0,0,0,0,0,0,0.0,20.75,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,1,1,1,0,1,0,3,3.0,74.7,352.75,0.0,51.0,352.75,0.0,62.25,430.5625,0.0,0.0,62.25,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4671-VJLCL,Female,0,0,0,63,1,Yes,DSL,1,1,1,1,1,0,Two year,1,Credit card (automatic),79.85,4861.45,No,0,75.96015625,0.9510995030715655,0.6167116285673718,0.827346301292063,0,0,1,0.016421762691647215,1916.3999999999999,2.5354386147908627,1.0375498685399303,0.9661933201498545,3969,4.1588830833596715,0,0,1,1,5.0,0,0,2.625,5,0.8333333333333334,0,0,3,1,2,1,1,0.06184291898577613,13.308333333333332,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5030.549999999999,315.0,0.0,838.425,399.25,0.0,1062.6704166666664,0.0,66.54166666666666,0.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4080-IIARD,Female,0,1,0,13,1,Yes,DSL,1,1,0,1,1,0,Month-to-month,1,Electronic check,76.2,981.45,No,0,70.10357142857143,0.9191327964038211,0.579085616924606,0.4072128354394434,0,0,1,0.07756119904320831,1828.8000000000002,0.5363700950923598,1.0716761263750063,0.9897640177490924,169,2.6390573296152584,0,0,0,0,3.0,0,11,0.5416666666666666,4,0.6666666666666666,0,0,2,1,1,1,1,0.05181347150259067,15.24,1,0,0,0,1,0,1,5,0,1,0,0,0,0,0,1,0,1,0,1,0,4,5.0,457.2,990.6,52.0,52.0,198.12,304.8,304.8,1161.288,16.0,60.96,60.96,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
3714-NTNFO,Female,0,0,0,49,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.5,3906.7,No,0,78.134,0.9244439185991481,0.6776941644185717,0.7590515405367031,0,0,1,0.021623973181155155,2028.0,1.9254312469196648,1.0678090327798417,0.9433055656163225,2401,3.912023005428146,0,0,1,0,5.0,0,0,2.0416666666666665,1,0.16666666666666666,1,0,0,1,0,0,1,0.011695906432748537,42.25,1,0,0,0,1,0,1,5,1,0,0,1,1,0,0,0,0,0,0,0,0,6,9.0,912.6,4140.5,49.0,294.0,2070.25,84.5,507.0,3570.125,6.0,42.25,253.5,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5948-UJZLF,Male,0,0,0,2,1,No,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,49.25,97.0,No,0,32.333333333333336,0.6521008403361345,0.31513559562686355,0.11401391452506035,0,0,0,0.5025510204081632,1182.0,0.08199492814877431,1.4774999999999998,0.9748743718592965,4,1.0986122886681098,1,1,0,0,1.0,10,22,0.08333333333333333,1,0.16666666666666666,1,0,1,0,0,1,0,0.01990049751243781,24.625,1,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8.0,472.8,98.5,2.0,16.0,49.25,49.25,394.0,1212.78125,8.0,24.625,197.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
7760-OYPDY,Female,0,0,0,2,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.65,144.15,Yes,1,48.050000000000004,0.5933319613089113,0.6372284537838989,0.13666051398551754,0,0,1,0.555632104719256,1935.6000000000001,0.07443457606113807,1.6442405708460754,0.8881700554528651,4,1.0986122886681098,1,1,0,0,1.0,10,22,0.08333333333333333,1,0.16666666666666666,1,0,0,1,0,0,1,0.01224739742804654,40.325,1,0,0,0,1,0,1,5,1,0,0,1,1,0,0,0,0,0,0,0,0,8,11.0,1064.5800000000002,161.3,2.0,16.0,80.65,80.65,645.2,3252.2112500000003,8.0,40.325,322.6,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
7639-LIAYI,Male,0,0,0,52,1,Yes,DSL,1,0,0,1,1,1,Two year,1,Credit card (automatic),79.75,4217.8,No,0,79.5811320754717,0.9976465022766248,0.6145818543234417,0.7829050120687208,0,0,1,0.01890347966246326,1914.0,2.2025065274151436,0.9896857731572539,1.0168273866923818,2704,3.970291913552122,0,0,1,0,5.0,0,0,2.1666666666666665,4,0.6666666666666666,0,0,1,2,1,1,1,0.04953560371517028,15.95,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4147.0,208.0,0.0,829.4,319.0,0.0,1272.0125,0.0,63.8,0.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
2954-PIBKO,Female,0,1,1,69,1,Yes,DSL,1,0,1,1,0,0,Two year,1,Credit card (automatic),64.15,4254.1,No,0,60.77285714285715,0.9471446064789046,0.43674570495527476,0.7850347863126509,0,0,0,0.015076026415360391,1539.6000000000001,2.7613267558094248,1.0384819962535556,0.9608682394660463,4761,4.248495242049359,0,0,1,1,5.0,0,0,2.875,3,0.5,0,0,2,0,2,1,0,0.04604758250191864,16.0375,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0.0,0.0,4426.35,207.0,0.0,1106.5875,192.45000000000002,0.0,1028.8056250000002,0.0,48.112500000000004,0.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
8012-SOUDQ,Female,1,0,0,43,1,Yes,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,90.25,3838.75,No,0,87.24431818181819,0.9664526686807654,0.757986653414738,0.7533721425528894,1,0,1,0.023504134383748942,2166.0,1.7714582371942778,1.0227287360762345,0.98892252205835,1849,3.784189633918261,0,0,0,0,4.0,0,0,1.7916666666666667,2,0.3333333333333333,0,0,1,1,0,1,1,0.021917808219178082,30.083333333333332,1,0,0,0,1,0,1,5,1,0,0,0,1,1,1,0,0,0,1,0,1,5,9.0,974.7,3880.75,86.0,215.0,1293.5833333333333,180.5,451.25,2715.020833333333,10.0,60.166666666666664,150.41666666666666,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
9420-LOJKX,Female,0,0,0,15,1,No,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Credit card (automatic),99.1,1426.4,Yes,1,89.15,0.8990293709819741,0.8573761181314781,0.5085900894505182,1,0,1,0.06942693008266777,2378.3999999999996,0.5994788602168615,1.0992789794786466,0.9589243697478992,225,2.772588722239781,0,0,0,0,3.0,0,9,0.625,4,0.6666666666666666,0,0,2,2,0,1,1,0.03996003996003996,19.82,1,0,0,1,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,4,5.5,654.0599999999998,1486.5,60.0,60.0,297.3,396.4,396.4,1964.1619999999998,16.0,79.28,79.28,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
6575-SUVOI,Female,1,1,0,25,1,Yes,DSL,1,0,0,1,1,0,Month-to-month,1,Credit card (automatic),69.5,1752.65,No,0,67.40961538461539,0.9693860619469027,0.47792134033792416,0.5609825358511997,0,0,0,0.039631625466883355,1668.0,1.0501198322348713,1.015939054901189,1.0081392004601668,625,3.258096538021482,0,0,0,0,4.0,0,0,1.0416666666666667,3,0.5,0,0,1,1,1,1,1,0.0425531914893617,17.375,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,1,0,1,0,0,1,3,4.5,375.3,1737.5,75.0,75.0,434.375,208.5,208.5,1207.5625,9.0,52.125,52.125,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
7495-OOKFY,Female,1,1,0,8,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),80.65,633.3,Yes,1,70.36666666666666,0.8712939396023938,0.6372284537838989,0.32116995598466563,0,0,1,0.12714803720636925,1935.6000000000001,0.3270164205308272,1.130079402148529,0.980037140204271,64,2.1972245773362196,0,1,0,0,2.0,4,16,0.3333333333333333,1,0.16666666666666666,1,0,1,0,0,1,0,0.01224739742804654,40.325,1,0,0,1,0,0,0,3,1,0,0,0,1,0,1,1,0,1,0,0,1,5,6.5,629.07,645.2,8.0,40.0,322.6,80.65,403.25,3252.2112500000003,5.0,40.325,201.625,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
4667-QONEA,Female,1,1,1,60,1,No,DSL,1,1,1,1,0,1,One year,1,Credit card (automatic),74.85,4456.35,No,0,73.05491803278689,0.9758038910846647,0.5521794689762886,0.7989493113729944,0,0,1,0.01679248881061617,1796.3999999999999,2.4793312562590413,1.0107363830564378,0.9920636687444346,3600,4.110873864173311,0,0,1,1,5.0,0,0,2.5,5,0.8333333333333334,0,0,3,1,2,1,1,0.06591957811470008,12.475,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0.0,0.0,4491.0,300.0,0.0,748.5,374.25,0.0,933.7537499999999,0.0,62.375,0.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
1658-BYGOY,Male,1,0,0,18,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.45,1752.55,Yes,1,92.23947368421052,0.9658317489184647,0.8236546926025842,0.5608405509016045,1,0,1,0.05443243705625731,2290.8,0.7647045990051488,1.0237080522706106,1.0194578558548077,324,2.9444389791664403,0,0,0,0,3.0,0,6,0.75,2,0.3333333333333333,0,0,0,2,0,0,1,0.020736132711249352,31.816666666666666,1,0,0,0,1,0,1,5,1,0,0,1,1,1,1,0,0,0,1,0,1,5,11.0,1259.94,1718.1000000000001,36.0,90.0,572.7,190.9,477.25,3036.9008333333336,10.0,63.63333333333333,159.08333333333334,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
8769-KKTPH,Female,0,1,1,63,1,Yes,Fiber optic,1,0,0,0,1,1,One year,1,Credit card (automatic),99.65,6311.2,No,0,98.6125,0.9894334179914087,0.865824222632401,0.9189265937810592,1,0,1,0.01578688888184785,2391.6000000000004,2.637799882972498,1.000376458777764,1.0051362090795435,3969,4.1588830833596715,0,0,1,1,5.0,0,0,2.625,3,0.5,0,0,1,2,0,1,1,0.029806259314456036,24.9125,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,2.5,298.95000000000005,6277.950000000001,189.0,63.0,1569.4875000000002,298.95000000000005,99.65,2482.5306250000003,3.0,74.73750000000001,24.9125,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5067-XJQFU,Male,1,1,1,66,1,Yes,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,108.45,7076.35,No,0,105.61716417910448,0.9737448655938022,0.9568365753230158,0.9568365753230158,1,0,1,0.0153235321130084,2602.8,2.717701052308165,1.0171908138338455,0.9884965147303282,4356,4.204692619390966,0,0,1,1,5.0,0,0,2.75,5,0.8333333333333334,0,0,2,2,2,1,1,0.04568296025582458,18.075,0,1,0,0,1,0,1,2,1,0,0,0,0,1,1,1,1,1,0,0,0,2,4.5,585.63,7157.7,330.0,132.0,1192.95,542.25,216.9,1960.2337499999999,10.0,90.375,36.15,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
3957-SQXML,Female,0,1,1,34,1,Yes,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.95,894.3,No,0,25.55142857142857,1.02293394338004,0.1964361777651569,0.38705097259690474,0,1,0,0.02786775382553334,598.8,1.4909969989996665,0.939685784999462,1.0529848110208406,1156,3.5553480614894135,0,0,0,0,4.0,0,0,1.4166666666666667,0,0.0,1,0,0,0,0,0,0,0.0,24.95,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,2.0,59.879999999999995,848.3,0.0,68.0,848.3,0.0,49.9,622.5024999999999,0.0,0.0,49.9,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5954-BDFSG,Female,0,0,0,72,1,Yes,Fiber optic,0,0,1,1,1,1,Two year,1,Credit card (automatic),107.5,7853.7,No,0,107.58493150684932,1.0006625469835,0.950944199914809,0.9839557006957262,1,0,1,0.013686073306428,2580.0,3.0428903525765207,0.9900084524455321,1.0145588425268053,5184,4.290459441148391,0,0,1,1,5.0,0,0,3.0,4,0.6666666666666666,0,0,1,2,2,1,1,0.03686635944700461,21.5,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.5,322.5,7740.0,288.0,72.0,1548.0,430.0,107.5,2311.25,4.0,86.0,21.5,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
0434-CSFON,Female,0,1,0,47,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.5,4707.1,No,0,98.06458333333335,0.9755647668393783,0.8806616498651143,0.8161294902740309,1,0,1,0.021346190607676133,2412.0,1.950725238292582,1.0144897057895732,0.9963170705894805,2209,3.871201010907891,0,0,0,0,4.0,0,0,1.9583333333333333,3,0.5,0,0,1,2,1,1,1,0.029556650246305417,25.125,1,0,0,0,1,0,1,5,1,0,0,0,1,1,0,1,0,1,0,1,0,5,7.5,904.5,4723.5,141.0,235.0,1180.875,301.5,502.5,2525.0625,15.0,75.375,125.625,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
1215-FIGMP,Male,0,0,0,60,1,Yes,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),89.9,5450.7,No,0,89.35573770491803,0.9937646994475741,0.7510293908845662,0.8649723129348289,1,0,1,0.01649026909037548,2157.6000000000004,2.5251088668581483,0.994956184117423,1.01032437442076,3600,4.110873864173311,0,0,1,1,5.0,0,0,2.5,2,0.3333333333333333,0,0,1,1,0,1,1,0.022002200220022,29.96666666666667,1,0,0,1,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,4,5.5,593.3400000000001,5394.0,120.0,240.0,1798.0,179.8,359.6,2694.0033333333336,8.0,59.93333333333334,119.86666666666667,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
0526-SXDJP,Male,0,1,0,72,0,No phone service,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),42.1,2962.0,No,0,40.57534246575342,0.963471359333832,0.26820956978560273,0.6839415022007668,0,0,0,0.01420857239284509,1010.4000000000001,2.9286138026497923,1.0126194398682045,0.9768484928434799,5184,4.290459441148391,0,0,1,1,5.0,0,0,3.0,3,0.5,0,0,3,0,1,1,0,0.06960556844547564,10.525,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0.0,3031.2000000000003,216.0,0.0,757.8000000000001,126.30000000000001,0.0,443.1025,0.0,31.575000000000003,0.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
0557-ASKVU,Female,0,1,1,18,1,No,DSL,0,0,1,1,0,0,One year,1,Credit card (automatic),54.4,957.1,No,0,50.373684210526314,0.9250918229267351,0.3622745988925174,0.40238534715320173,0,0,0,0.056779041853668714,1305.6,0.7325118628501455,1.0589078987808627,0.9764333809426649,324,2.9444389791664403,0,0,0,0,3.0,0,6,0.75,2,0.3333333333333333,0,0,1,0,2,1,0,0.036101083032490974,18.133333333333333,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0.0,0.0,979.1999999999999,36.0,0.0,326.4,108.8,0.0,986.4533333333333,0.0,36.266666666666666,0.0,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5698-BQJOH,Female,0,0,0,9,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,94.4,857.25,Yes,1,85.725,0.9071428571428571,0.802711912537271,0.3785318756211842,1,0,1,0.10999126128750365,2265.6000000000004,0.3782096532250948,1.0884981262611706,1.0078180108158947,81,2.302585092994046,0,1,0,0,2.0,3,15,0.375,2,0.3333333333333333,0,0,0,2,0,0,1,0.020964360587002094,31.46666666666667,1,0,0,0,1,0,0,5,1,0,0,1,1,1,0,0,0,0,0,0,0,5,8.5,962.8800000000001,849.6,18.0,45.0,283.20000000000005,188.8,472.0,2970.453333333334,10.0,62.93333333333334,157.33333333333334,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
5122-CYFXA,Female,0,0,0,3,1,No,DSL,0,1,0,1,1,1,Month-to-month,1,Electronic check,75.3,244.1,No,0,61.025,0.8077432164129715,0.5629703251455346,0.18855601306261535,0,0,1,0.3072215422276622,1807.1999999999998,0.13499612874682004,1.2140266021765418,1.0758043190832967,9,1.3862943611198906,1,1,0,0,1.0,9,21,0.125,4,0.6666666666666666,0,0,1,2,1,1,1,0.05242463958060289,15.059999999999999,1,0,0,0,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,6,7.0,632.5199999999999,225.89999999999998,12.0,18.0,45.17999999999999,301.2,451.79999999999995,1134.0179999999998,24.0,60.239999999999995,90.35999999999999,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
8627-ZYGSZ,Male,0,1,0,47,1,Yes,Fiber optic,0,1,0,0,0,0,One year,1,Electronic check,78.9,3650.35,No,0,76.04895833333333,0.9636106858138429,0.5961948033508448,0.7408774669884992,0,0,1,0.02160844619113479,1893.6000000000001,1.926712762588409,1.0240242270201578,0.9841075135470304,2209,3.871201010907891,0,0,0,0,4.0,0,0,1.9583333333333333,1,0.16666666666666666,1,0,1,0,0,1,0,0.012515644555694618,39.45,0,1,0,0,1,0,1,2,1,0,0,0,1,0,0,1,0,1,0,1,0,3,4.0,378.72,3708.3,47.0,141.0,1854.15,78.9,236.70000000000002,3112.6050000000005,3.0,39.45,118.35000000000001,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
3410-YOQBQ,Female,0,0,0,31,1,No,DSL,0,1,1,1,1,1,Two year,0,Mailed check,79.2,2497.2,No,0,78.0375,0.9849333438510688,0.6027971035070283,0.6449666335368451,0,0,1,0.03170282603474502,1900.8000000000002,1.3130718266905035,1.0020559860825557,1.0166924517547429,961,3.4657359027997265,0,0,0,0,4.0,0,0,1.2916666666666667,5,0.8333333333333334,0,0,2,2,2,1,1,0.062344139650872814,13.200000000000001,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,95.04,2455.2000000000003,155.0,31.0,409.20000000000005,396.0,79.2,1045.44,5.0,66.0,13.200000000000001,2.793,2.95,4.198,83490,21.26,60.41,8.75,0.0,4.355,12.384100000000002
